episode,step,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,ft_force_x,ft_force_y,ft_force_z,peg_pos_x,peg_pos_y,peg_pos_z,hole_pos_x,hole_pos_y,hole_pos_z,processed_action_0,processed_action_1,processed_action_2,processed_action_3,processed_action_4,processed_action_5,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23
2,29,0.1902673989534378,0.2663709819316864,-0.28903236985206604,-0.4998040795326233,0.006343930959701538,0.5244854688644409,1.0,-0.4293464422225952,0.7409841418266296,0.5086970925331116,-1.908085584640503,-0.5848157405853271,2.4768126010894775,1.5965746641159058,-0.1722673773765564,-3.164877414703369,3.9784936904907227,0.6122763752937317,0.04211226478219032,0.001711362972855568,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6152147650718689,0.049552347511053085,0.019464094191789627,-3.0628135204315186,0.699127197265625,7.21289978855566e-08,5.537271499633789e-05,0.00275493785738945,0.002885846421122551,0.0,0.9834966659545898,-0.18057887256145477,0.0,0.05293607339262962,-0.001469850423745811,0.0009407847537659109,0.0,0.0,0.014355309307575226,1.103410243988037,-2.578108310699463,4.298069000244141,7.294997692108154,0.07096724212169647,0.18682138621807098,-0.1632438600063324,0.0,0.0,0.7021285891532898,0.2872590720653534
2,30,0.19255994260311127,0.09229310601949692,-0.13612130284309387,-0.9318631887435913,-0.9579484462738037,1.0,0.9874000549316406,-0.4287440776824951,0.7414803504943848,0.5088537335395813,-1.9065685272216797,-0.5847740769386292,2.4737370014190674,1.6089386940002441,0.1982116550207138,-3.1014199256896973,4.003334999084473,0.612208902835846,0.04210546612739563,0.0017179865390062332,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6156709790229797,0.049197666347026825,0.01956586167216301,-3.0584845542907715,0.7178277373313904,7.543909674723182e-08,-0.00014460086822509766,0.0028306879103183746,0.00260191410779953,0.0,0.9823401570320129,-0.1867184191942215,0.0,0.030384061858057976,0.0034560260828584433,-0.033957209438085556,0.0,0.0,-0.022836169227957726,0.13027550280094147,-2.929734706878662,3.0560779571533203,7.294997692108154,0.08009188622236252,0.1797277331352234,-0.16120851039886475,0.0,0.0,0.7244816422462463,0.33979955315589905
2,31,0.0396171398460865,0.35195600986480713,-0.19397598505020142,-0.07749128341674805,0.5435234308242798,0.9011168479919434,1.0,-0.4280575215816498,0.7418000102043152,0.508773922920227,-1.9053760766983032,-0.5844445824623108,2.4713327884674072,1.6210838556289673,-0.08001578599214554,-3.375737190246582,3.954068422317505,0.6121363639831543,0.04209687188267708,0.0017229672521352768,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.615519106388092,0.049843888729810715,0.019442912191152573,-3.0540552139282227,0.7364453077316284,7.731491535878376e-08,-8.738040924072266e-05,0.002812463790178299,0.002941928803920746,0.0,0.9812095761299133,-0.19250188767910004,0.0,0.039246078580617905,-0.0034189221914857626,0.00626519275829196,0.0,0.0,0.024248065426945686,-2.1301896572113037,-2.224411964416504,5.219788074493408,7.294997692108154,0.07705455273389816,0.19265221059322357,-0.1636674702167511,0.0,0.0,0.7377368807792664,0.3893427848815918
2,32,0.3457152545452118,0.4130305051803589,-0.1337451934814453,-0.836762547492981,0.33719202876091003,0.20639827847480774,1.0,-0.42751067876815796,0.7415251731872559,0.5079193711280823,-1.9054111242294312,-0.5805690288543701,2.4717166423797607,1.6307090520858765,-1.0360509157180786,-3.5554041862487793,5.210445880889893,0.6120904684066772,0.042136311531066895,0.0017169453203678131,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6165271401405334,0.05067078024148941,0.019555184990167618,-3.0493345260620117,0.7557538747787476,6.920186024217401e-08,-0.0007287859916687012,0.0029349327087402344,0.0027798302471637726,0.0,0.9799670577049255,-0.19873259961605072,0.0,-0.032150741666555405,0.0074842567555606365,-0.012994407676160336,0.0,0.0,0.032056473195552826,-0.12343770265579224,-3.122053384780884,5.942182540893555,7.294997692108154,0.09721557796001434,0.2091899961233139,-0.1614220291376114,0.0,0.0,0.6978638172149658,0.43516814708709717
2,33,-0.29223328828811646,0.32636702060699463,-0.029322465881705284,-0.11467918753623962,0.037277862429618835,0.9230406284332275,0.9954767227172852,-0.4270377457141876,0.7410475015640259,0.5069286227226257,-1.9060195684432983,-0.5773752927780151,2.4734034538269043,1.6419347524642944,-1.2942813634872437,-3.6520657539367676,5.1181135177612305,0.6120631098747253,0.04219710826873779,0.00171726755797863,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.61506587266922,0.051110442727804184,0.020050840452313423,-3.044095277786255,0.7765884399414062,7.095052723116169e-08,-0.0003104209899902344,0.0027377642691135406,0.003423977643251419,0.0,0.9785315990447998,-0.20572184026241302,0.0,0.01790284924209118,-0.02007901482284069,0.06416647881269455,0.0,0.0,-0.022148096933960915,-1.1109018325805664,-3.284240484237671,4.6471052169799805,7.294997692108154,0.06799028813838959,0.21798327565193176,-0.15150892734527588,0.0,0.0,0.7147617340087891,0.4772152304649353
2,34,0.1769586205482483,0.37122035026550293,-0.03621921315789223,0.12424677610397339,-0.6338430643081665,1.0,0.9712087512016296,-0.42673662304878235,0.7403898239135742,0.5060246586799622,-1.9071332216262817,-0.5751063227653503,2.475620746612549,1.6550933122634888,-1.527389407157898,-3.965454578399658,5.0630693435668945,0.6120353937149048,0.04224778339266777,0.001711178570985794,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6154747605323792,0.051685407757759094,0.02048342302441597,-3.0382637977600098,0.7990984320640564,7.25952347124803e-08,-0.00015598535537719727,0.002371162176132202,0.0026802029460668564,0.0,0.9770460724830627,-0.21270687878131866,0.0,0.04307269677519798,-0.06636365503072739,-0.02433009259402752,0.0,0.0,0.05968281999230385,0.8362389802932739,-4.194870948791504,3.9607458114624023,7.294997692108154,0.07616756856441498,0.22948260605335236,-0.14285728335380554,0.0,0.0,0.736166775226593,0.5142858028411865
2,35,0.02436385303735733,0.3221041262149811,-0.07782180607318878,-0.7137199640274048,-0.588638961315155,1.0,1.0,-0.4265528619289398,0.7396588325500488,0.5051733255386353,-1.9085822105407715,-0.5737293362617493,2.4785780906677246,1.6701115369796753,-1.709259271621704,-4.006383419036865,4.656336307525635,0.6120414733886719,0.042273201048374176,0.001707499846816063,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6152803897857666,0.052032940089702606,0.02072744444012642,-3.0317955017089844,0.8232988715171814,7.554385206276493e-08,-0.000610649585723877,0.0030242204666137695,0.003077017143368721,0.0,0.9750509262084961,-0.22170057892799377,0.0,-0.009040831588208675,0.008266120217740536,0.023764146491885185,0.0,0.0,-0.22061316668987274,-3.0044147968292236,-4.10548734664917,4.336694240570068,7.294997692108154,0.07228007912635803,0.23643317818641663,-0.13797685503959656,0.0,0.0,0.755965530872345,0.5507351160049438
2,36,-0.07373274117708206,0.20122915506362915,-0.12678131461143494,0.059465616941452026,-0.11917755007743835,0.8333115577697754,1.0,-0.4264959990978241,0.7388604879379272,0.5044069290161133,-1.9103296995162964,-0.5733562111854553,2.482017755508423,1.6868767738342285,-1.6779099702835083,-3.9488303661346436,4.6918559074401855,0.6120657324790955,0.04230372980237007,0.0017000380903482437,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6147325038909912,0.051900848746299744,0.020769450813531876,-3.0247418880462646,0.8488475680351257,7.416760894329855e-08,-0.0007165670394897461,0.002902016043663025,0.0031069479882717133,0.0,0.9734512567520142,-0.22872813045978546,0.0,-0.01975536160171032,-0.009143649600446224,0.02829551510512829,0.0,0.0,0.09056226909160614,-3.529909133911133,-2.8050146102905273,2.8492605686187744,7.294997692108154,0.0613228864967823,0.23379138112068176,-0.13713671267032623,0.0,0.0,0.7617697715759277,0.5844491720199585
2,37,0.0023140786215662956,0.2924269139766693,-0.19437819719314575,-0.6655696034431458,0.3782811462879181,0.8805604577064514,0.9501609206199646,-0.4265667200088501,0.7379632592201233,0.5036901831626892,-1.912419319152832,-0.5737062096595764,2.485952615737915,1.7052229642868042,-1.848015308380127,-4.034646034240723,4.821342945098877,0.6120855808258057,0.042317695915699005,0.0016904063522815704,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6145111322402954,0.05212085694074631,0.020554672926664352,-3.017049789428711,0.875793993473053,7.411170344084894e-08,-0.00041353702545166016,0.0030282698571681976,0.0024979859590530396,0.0,0.9712427854537964,-0.23793266713619232,0.0,0.020706651732325554,0.004443525802344084,-0.04306777939200401,0.0,0.0,-0.02203291282057762,-1.8421659469604492,-4.688867568969727,5.386728286743164,7.294997692108154,0.056894708424806595,0.23819155991077423,-0.1414322704076767,0.0,0.0,0.7706841826438904,0.6118931770324707
2,38,-0.3992935121059418,0.1915597915649414,-0.17739276587963104,-0.8326940536499023,-0.1553531289100647,1.0,1.0,-0.4267738163471222,0.7369615435600281,0.5030491948127747,-1.9148534536361694,-0.5747221112251282,2.4903881549835205,1.725110650062561,-1.8604158163070679,-3.8681740760803223,4.8271942138671875,0.6120919585227966,0.04232349619269371,0.001681467518210411,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6127994656562805,0.05194588750600815,0.02041974477469921,-3.008654832839966,0.9042130708694458,7.53587414692447e-08,-0.00041615962982177734,0.003139328211545944,0.0028832554817199707,0.0,0.9689922332763672,-0.24697166681289673,0.0,0.026543138548731804,0.015345810912549496,0.004608481656759977,0.0,0.0,0.018943646922707558,-4.870022773742676,-4.135615348815918,4.683635234832764,7.294997692108154,0.0226611215621233,0.23469220101833344,-0.14413084089756012,0.0,0.0,0.7878926396369934,0.641017735004425
2,39,0.32979345321655273,0.18447209894657135,-0.11929045617580414,-0.7159767746925354,-0.5184194445610046,0.19514495134353638,1.0,-0.42708519101142883,0.7358567714691162,0.5024479627609253,-1.9176135063171387,-0.5764590501785278,2.495337724685669,1.7457865476608276,-1.8999847173690796,-3.7500343322753906,4.871616840362549,0.6121052503585815,0.042332783341407776,0.001673756167292595,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6139518618583679,0.051757458597421646,0.02051294967532158,-2.9998691082000732,0.9329473376274109,6.678263275716745e-08,-0.0008336305618286133,0.0031226351857185364,0.002918858081102371,0.0,0.9664961099624634,-0.25661683082580566,0.0,-0.016329286620020866,0.010759680531919003,0.010070799849927425,0.0,0.0,-0.07432756572961807,-2.3693385124206543,-4.569456577301025,5.931282043457031,7.294997692108154,0.04570915549993515,0.23092356324195862,-0.14226675033569336,0.0,0.0,0.7434113025665283,0.6679567098617554
2,40,0.09179601073265076,0.09507856518030167,-0.13284452259540558,0.6044824123382568,-0.10135488212108612,0.5806550979614258,1.0,-0.4274570047855377,0.7346508502960205,0.5018153190612793,-1.9206950664520264,-0.5788448452949524,2.5008575916290283,1.7669998407363892,-1.898329257965088,-3.428217887878418,4.9148783683776855,0.612123429775238,0.04234003275632858,0.0016618352383375168,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6141247749328613,0.05124774947762489,0.020548302680253983,-2.9908127784729004,0.9615840315818787,6.346529346501484e-08,-0.0007039308547973633,0.0026943162083625793,0.002512838691473007,0.0,0.9642760753631592,-0.2648546099662781,0.0,0.007116794120520353,-0.0425487719476223,-0.03679453954100609,0.0,0.0,0.17490004003047943,-0.030943632125854492,-1.3945295810699463,5.667434215545654,7.294997692108154,0.04916764050722122,0.22072938084602356,-0.1415596902370453,0.0,0.0,0.7311976552009583,0.6928741335868835
2,41,0.09524118900299072,0.2436474859714508,-0.06683185696601868,-0.6445969343185425,-0.030060172080993652,-0.016088426113128662,0.9799151420593262,-0.4278431832790375,0.7333706617355347,0.5010671615600586,-1.9239614009857178,-0.581551194190979,2.5068607330322266,1.788445234298706,-2.039052963256836,-3.3319296836853027,4.571465015411377,0.612151563167572,0.04231193661689758,0.0016543101519346237,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.61429762840271,0.05133374035358429,0.020828692242503166,-2.981477737426758,0.9901491403579712,5.0693738984364245e-08,-0.00043660402297973633,0.002855580300092697,0.00293799489736557,0.0,0.9612034559249878,-0.2758261561393738,0.0,0.04446744546294212,-0.021053550764918327,0.015812961384654045,0.0,0.0,-0.26188936829566956,-2.118833303451538,-2.973886251449585,3.6942925453186035,7.294997692108154,0.052625127136707306,0.22244922816753387,-0.1359519064426422,0.0,0.0,0.6751193404197693,0.7144144773483276
2,42,0.452657550573349,0.3171522319316864,-0.062160149216651917,-0.20996853709220886,-0.6363157033920288,0.26219263672828674,1.0,-0.4282524585723877,0.7321109771728516,0.5003767013549805,-1.9272050857543945,-0.5843722820281982,2.512782573699951,1.810007095336914,-2.32446551322937,-3.4353604316711426,4.630683898925781,0.6121929883956909,0.04228978604078293,0.0016527250409126282,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6157985925674438,0.05168908089399338,0.0211055688560009,-2.9718635082244873,1.0186421871185303,4.2312315429171576e-08,-0.0009682774543762207,0.003053668886423111,0.0026764292269945145,0.0,0.9588220119476318,-0.284001886844635,0.0,-0.012931822799146175,0.0030881164129823446,-0.014584287069737911,0.0,0.0,-0.0077456701546907425,-3.977849245071411,-3.8689146041870117,4.017383575439453,7.294997692108154,0.08264464139938354,0.22955599427223206,-0.13041436672210693,0.0,0.0,0.6441321969032288,0.7358455657958984
2,43,0.22322720289230347,0.25938844680786133,-0.15726129710674286,-1.0,0.8878304958343506,0.7905614376068115,1.0,-0.4286692142486572,0.7309041619300842,0.49974948167800903,-1.9303022623062134,-0.587293267250061,2.518406867980957,1.8316556215286255,-2.396399974822998,-3.4709746837615967,4.670470714569092,0.612236499786377,0.04225684702396393,0.0016595274209976196,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.616326093673706,0.05180101469159126,0.02100483514368534,-2.9619696140289307,1.0470629930496216,4.319463542401536e-08,-0.0011039376258850098,0.0035282932221889496,0.0026844311505556107,0.0,0.9562098979949951,-0.29266461730003357,0.0,-0.022895334288477898,0.06097465381026268,-0.01384489145129919,0.0,0.0,0.1194053590297699,-3.317675828933716,-3.111027956008911,4.726539611816406,7.294997692108154,0.09319433569908142,0.23179471492767334,-0.13242903351783752,0.0,0.0,0.6551206707954407,0.7556684017181396
2,44,0.029868103563785553,0.30763036012649536,-0.16867733001708984,-0.6995571851730347,0.35168832540512085,0.8066267371177673,0.9249026775360107,-0.4290485680103302,0.7297998070716858,0.4991551637649536,-1.9331746101379395,-0.5902494192123413,2.523733139038086,1.8533461093902588,-2.6139347553253174,-3.5040340423583984,4.58974027633667,0.6122927069664001,0.042222291231155396,0.0016675200313329697,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6160885095596313,0.05208555981516838,0.020868826657533646,-2.9517927169799805,1.0754188299179077,4.371129946889596e-08,-0.0014837384223937988,0.0030987299978733063,0.0024338308721780777,0.0,0.9530860781669617,-0.30265697836875916,0.0,-0.06469487398862839,0.010026096366345882,-0.044471245259046555,0.0,0.0,-0.09286076575517654,-3.0046656131744385,-2.9050981998443604,4.5844292640686035,7.294997692108154,0.08844216167926788,0.2374856323003769,-0.13514921069145203,0.0,0.0,0.6664900779724121,0.7683681845664978
2,45,-0.20072847604751587,0.5303059816360474,-0.16626712679862976,-0.8350573778152466,-0.21177268028259277,0.2202719748020172,1.0,-0.4293827414512634,0.7288583517074585,0.49864107370376587,-1.9356240034103394,-0.5928155779838562,2.5282676219940186,1.8740252256393433,-3.225984573364258,-3.9270195960998535,4.687766075134277,0.6123288869857788,0.0421820804476738,0.001678522676229477,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6150034666061401,0.05318426340818405,0.020752068608999252,-2.94783616065979,1.0862172842025757,3.6254217405939926e-08,-0.0009749531745910645,0.003128495067358017,0.0021985340863466263,0.0,0.9501866102218628,-0.3116280138492584,0.0,0.00010013579594669864,0.015217064879834652,-0.07322094589471817,0.0,0.0,-0.13529309630393982,-3.0113143920898438,-2.9488394260406494,4.882814407348633,7.294997692108154,0.06674202531576157,0.2594596743583679,-0.1374843865633011,0.0,0.0,0.6330046653747559,0.7857504487037659
2,46,0.20742297172546387,0.31929874420166016,-0.21118493378162384,-0.7860196828842163,0.5694050788879395,0.18272945284843445,1.0,-0.4296647310256958,0.7281373739242554,0.498251348733902,-1.9375556707382202,-0.5948116779327393,2.5319581031799316,1.8792165517807007,-3.2342007160186768,-4.053610801696777,4.843087673187256,0.6123930215835571,0.04218610003590584,0.0016897674649953842,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.615531325340271,0.05340878665447235,0.020475532859563828,-2.9887290000915527,0.9680408835411072,3.423103933641869e-08,-0.000741124153137207,0.0030032284557819366,0.002790633589029312,0.0,0.9498035311698914,-0.3127565383911133,0.0,0.029382703825831413,-0.0005985795869491994,-0.0030174849089235067,0.0,0.0,-0.0015678132185712457,-2.935396909713745,-2.030590057373047,5.787779808044434,7.294997692108154,0.077299103140831,0.2639501690864563,-0.1430150866508484,0.0,0.0,0.5992148518562317,0.8018283247947693
2,47,0.4420459270477295,0.3453545570373535,-0.026471847668290138,0.033893316984176636,0.5524357557296753,0.8957614898681641,1.0,-0.42991137504577637,0.7275430560112,0.4979255795478821,-1.9391703605651855,-0.596444845199585,2.535059690475464,1.8861702680587769,-3.353466272354126,-4.251955986022949,4.639977931976318,0.6124467849731445,0.04218598082661629,0.0016969125717878342,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6168999075889587,0.05371423065662384,0.020912818610668182,-2.9623255729675293,1.0460554361343384,3.5662448993889484e-08,-0.0013820528984069824,0.0031491555273532867,0.0025439485907554626,0.0,0.9488183856010437,-0.3157021105289459,0.0,-0.04641294106841087,0.01632213406264782,-0.03311052545905113,0.0,0.0,-0.0778990313410759,-3.3229575157165527,-4.401176452636719,5.441816329956055,7.294997692108154,0.1046706885099411,0.2700589895248413,-0.1342693716287613,0.0,0.0,0.6214684844017029,0.8166996836662292
2,48,-0.16863393783569336,0.41402706503868103,-0.04949101433157921,-0.6354998350143433,0.40283069014549255,0.2969849109649658,1.0,-0.4300714433193207,0.7271486520767212,0.4976690411567688,-1.940415859222412,-0.5980409383773804,2.5376930236816406,1.8897994756698608,-3.6761560440063477,-4.371253967285156,3.8251242637634277,0.6125199198722839,0.042230479419231415,0.0016949139535427094,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6158744692802429,0.05425441637635231,0.021230917423963547,-2.9911105632781982,0.9606571793556213,3.322194075394691e-08,-0.0006251931190490723,0.0037253722548484802,0.002594131976366043,0.0,0.9483317732810974,-0.3171192407608032,0.0,0.04118442162871361,0.08109613507986069,-0.025995073840022087,0.0,0.0,-0.1662112921476364,-4.436227321624756,-4.609327793121338,3.837965965270996,7.294997692108154,0.084161177277565,0.2808627486228943,-0.1279073804616928,0.0,0.0,0.5971183776855469,0.8304550051689148
2,49,0.11060131341218948,0.30974793434143066,-0.08242588490247726,-0.5541970729827881,0.24725425243377686,0.3256007730960846,1.0,-0.43026605248451233,0.7268338799476624,0.49758076667785645,-1.941288948059082,-0.5989874601364136,2.5393521785736084,1.8852720260620117,-3.732260227203369,-4.546173572540283,4.239090919494629,0.6125684380531311,0.04225056990981102,0.0017069969326257706,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6159736514091492,0.05436279997229576,0.021401571109890938,-3.0133068561553955,0.888587236404419,3.131763648411834e-08,-0.0008740425109863281,0.003353312611579895,0.0029800329357385635,0.0,0.9493880271911621,-0.3139054477214813,0.0,0.011694430373609066,0.034153904765844345,0.018467677757143974,0.0,0.0,0.006069742143154144,-2.6682777404785156,-6.218777656555176,5.118119239807129,7.294997692108154,0.08614531904459,0.2830303907394409,-0.12449432909488678,0.0,0.0,0.5767430067062378,0.8431780934333801
2,50,0.1847735047340393,0.2374943643808365,-0.08111724257469177,-0.7484557628631592,-0.323935329914093,0.7981325387954712,1.0,-0.4303704500198364,0.7266860604286194,0.4974914491176605,-1.941802978515625,-0.59956955909729,2.5405375957489014,1.8829666376113892,-3.4255573749542236,-4.54234504699707,4.470704078674316,0.6126174330711365,0.042273927479982376,0.0017110742628574371,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6163437366485596,0.054191943258047104,0.02156432718038559,-2.9953386783599854,0.9473919868469238,3.3908097663015724e-08,-0.0009891390800476074,0.003102146089076996,0.0026255901902914047,0.0,0.9494116902351379,-0.3138215243816376,0.0,-0.005228518974035978,0.001825690153054893,-0.024135185405611992,0.0,0.0,-0.306970477104187,-4.555095672607422,-5.313961029052734,3.162693738937378,7.294997692108154,0.09354665130376816,0.2796132564544678,-0.12123920023441315,0.0,0.0,0.593356728553772,0.8549464344978333
2,51,0.22528432309627533,0.04764252156019211,-0.17266064882278442,-0.20528937876224518,0.1712191104888916,0.29137805104255676,1.0,-0.43047064542770386,0.7265709638595581,0.497467041015625,-1.9421796798706055,-0.6001633405685425,2.5413007736206055,1.8774012327194214,-3.2309112548828125,-4.148684501647949,4.48897123336792,0.6126431822776794,0.04229434207081795,0.001713516190648079,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6168380379676819,0.053321558982133865,0.02137138694524765,-3.0195610523223877,0.8670968413352966,3.2402628136196654e-08,-0.001081228256225586,0.003027603030204773,0.002406526356935501,0.0,0.9505156874656677,-0.3104901909828186,0.0,-0.017173288390040398,-0.007879435084760189,-0.05076974257826805,0.0,0.0,-0.1917150467634201,-2.3268864154815674,-4.595227241516113,4.250699996948242,7.294997692108154,0.10343260318040848,0.262205570936203,-0.12509800493717194,0.0,0.0,0.5706954598426819,0.8658316135406494
2,52,-0.07958202064037323,0.07167765498161316,-0.1858174204826355,-0.14386944472789764,0.28587862849235535,0.6769734621047974,0.9496317505836487,-0.43053916096687317,0.7265123724937439,0.4974580407142639,-1.9424198865890503,-0.6006686687469482,2.541823625564575,1.8738999366760254,-2.8712358474731445,-3.8190231323242188,4.7337327003479,0.6126653552055359,0.042308609932661057,0.0017136745154857635,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6161513328552246,0.052606672048568726,0.021143559366464615,-3.0112807750701904,0.8954287171363831,3.377589052888652e-08,-0.0012187957763671875,0.0031611844897270203,0.002620311453938484,0.0,0.9513603448867798,-0.3078916668891907,0.0,-0.035011764615774155,0.00752985430881381,-0.024965329095721245,0.0,0.0,-0.006364435888826847,-1.5027155876159668,-4.835328102111816,4.768150806427002,7.294997692108154,0.08969869464635849,0.2479078471660614,-0.12965455651283264,0.0,0.0,0.578670859336853,0.872120201587677
2,53,0.18018604815006256,0.06508524715900421,-0.30337005853652954,-0.6129868626594543,-0.1692720502614975,0.8695069551467896,1.0,-0.43058696389198303,0.726482093334198,0.49745306372642517,-1.9425616264343262,-0.6009736657142639,2.5421199798583984,1.8727593421936035,-2.6220221519470215,-3.399266242980957,4.905411720275879,0.6126732230186462,0.0423128679394722,0.001711912453174591,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6164908409118652,0.05192069709300995,0.02049175463616848,-2.987264394760132,0.972551703453064,3.538740500630411e-08,-0.0007430911064147949,0.0032013989984989166,0.0025621000677347183,0.0,0.9518559575080872,-0.3063327968120575,0.0,0.021643636748194695,0.012626945041120052,-0.03146879002451897,0.0,0.0,0.2198246419429779,-1.5007469654083252,-4.208460807800293,6.055819511413574,7.294997692108154,0.09648911654949188,0.23418834805488586,-0.14269064366817474,0.0,0.0,0.6004959940910339,0.8817166686058044
2,54,0.13186821341514587,0.1294051855802536,-0.19591280817985535,-0.1690482199192047,-0.2721843719482422,0.4415796995162964,1.0,-0.43062710762023926,0.7264755368232727,0.4975019693374634,-1.9426177740097046,-0.6013069152832031,2.5421807765960693,1.8740041255950928,-2.3591411113739014,-3.1452250480651855,4.9610748291015625,0.6126763224601746,0.04231128841638565,0.0017128046602010727,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.61662358045578,0.051527537405490875,0.02029205858707428,-3.0006332397460938,0.930486798286438,3.478018228975088e-08,-0.000924527645111084,0.0032960958778858185,0.0028684325516223907,0.0,0.9512547254562378,-0.30827096104621887,0.0,0.0002217292640125379,0.023466644808650017,0.005295574199408293,0.0,0.0,-0.1523226499557495,-1.927596926689148,-1.9564476013183594,4.733070373535156,7.294997692108154,0.09914405643939972,0.2263251394033432,-0.14668458700180054,0.0,0.0,0.5885704755783081,0.8905929923057556
2,55,-0.4769099950790405,0.13297578692436218,-0.09463193267583847,-0.23694287240505219,-0.10123999416828156,0.29814282059669495,1.0,-0.430647611618042,0.7264922261238098,0.49752405285835266,-1.9426130056381226,-0.6015557646751404,2.5422446727752686,1.8677507638931274,-2.334355592727661,-2.9383790493011475,4.689091682434082,0.6127021908760071,0.04232041910290718,0.001715637743473053,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.61446213722229,0.05117727816104889,0.020487366244196892,-3.0235323905944824,0.8531449437141418,3.310494989250401e-08,-0.0007909536361694336,0.00301462784409523,0.0028345081955194473,0.0,0.9526957869529724,-0.3037097454071045,0.0,0.014083384536206722,-0.010054259561002254,0.0008402019157074392,0.0,0.0,0.22139112651348114,-2.2270054817199707,-3.5323123931884766,5.196079730987549,7.294997692108154,0.05591541901230812,0.21931995451450348,-0.1427784115076065,0.0,0.0,0.5667760372161865,0.898803174495697
2,56,0.05717438459396362,0.30543628334999084,-0.1267642378807068,-0.46933040022850037,-0.723537802696228,0.19018954038619995,1.0,-0.430640310049057,0.7265421748161316,0.49753522872924805,-1.942561388015747,-0.6017255783081055,2.5423083305358887,1.8599148988723755,-2.293970823287964,-3.173035144805908,4.870583534240723,0.6127393841743469,0.04233911260962486,0.0017151068896055222,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6144669055938721,0.05150039866566658,0.020547453314065933,-3.0338895320892334,0.8155484199523926,2.6512905648701235e-08,-0.0007102489471435547,0.0031310468912124634,0.0022433754056692123,0.0,0.953623354434967,-0.3007940649986267,0.0,0.020341871306300163,0.00275015807710588,-0.06988651305437088,0.0,0.0,-0.0011494799982756376,-2.0602660179138184,-3.037501573562622,5.60522985458374,7.294997692108154,0.05600989609956741,0.2257823646068573,-0.14157666265964508,0.0,0.0,0.5385159850120544,0.90639728307724
2,57,0.022574879229068756,0.3345704674720764,-0.03331220895051956,-0.5538406372070312,-0.7305693626403809,0.5809202790260315,0.9140053987503052,-0.4306524395942688,0.726565420627594,0.4975700080394745,-1.942535638809204,-0.6018097400665283,2.542280912399292,1.8520987033843994,-2.3300366401672363,-3.395029306411743,4.839324474334717,0.6127678751945496,0.04234231263399124,0.0017159413546323776,0.6124395728111267,0.0419236496090889,0.0016423389315605164,0.6143414378166199,0.05190858617424965,0.020953677594661713,-3.0370843410491943,0.8035694360733032,2.7101977551069467e-08,-0.0010468363761901855,0.0030963346362113953,0.0030521415174007416,0.0,0.9548527598381042,-0.2968740165233612,0.0,-0.020699499174952507,-0.0022982058580964804,0.027128754183650017,0.0,0.0,0.038089167326688766,-2.540782928466797,-4.520447731018066,6.85456657409668,7.294997692108154,0.05350084230303764,0.23394612967967987,-0.13345220685005188,0.0,0.0,0.5416980981826782,0.9069682359695435
